"","Year","Month","Day","Hour","AQI","RawConc","date","YearName","Month_Name"
"6467",2017,10,3,8,68,22,2017-10-03 08:00:00,"2017","October"
"6468",2017,10,3,9,71,24,2017-10-03 09:00:00,"2017","October"
"6469",2017,10,3,10,78,28,2017-10-03 10:00:00,"2017","October"
"6470",2017,10,3,11,77,24,2017-10-03 11:00:00,"2017","October"
"6471",2017,10,3,12,97,44,2017-10-03 12:00:00,"2017","October"
"6472",2017,10,3,13,106,41,2017-10-03 13:00:00,"2017","October"
"6473",2017,10,3,14,112,42,2017-10-03 14:00:00,"2017","October"
"6474",2017,10,3,15,102,32,2017-10-03 15:00:00,"2017","October"
"6475",2017,10,3,16,86,22,2017-10-03 16:00:00,"2017","October"
"6476",2017,10,3,17,76,19,2017-10-03 17:00:00,"2017","October"
"6477",2017,10,3,18,68,17,2017-10-03 18:00:00,"2017","October"
"6478",2017,10,3,19,68,18,2017-10-03 19:00:00,"2017","October"
"6479",2017,10,4,0,67,19,2017-10-04 00:00:00,"2017","October"
"6480",2017,10,4,1,71,23,2017-10-04 01:00:00,"2017","October"
"6481",2017,10,4,2,71,22,2017-10-04 02:00:00,"2017","October"
"6482",2017,10,4,3,79,30,2017-10-04 03:00:00,"2017","October"
"6483",2017,10,4,4,85,31,2017-10-04 04:00:00,"2017","October"
"6484",2017,10,4,5,84,28,2017-10-04 05:00:00,"2017","October"
"6485",2017,10,4,6,90,34,2017-10-04 06:00:00,"2017","October"
"6486",2017,10,4,7,107,45,2017-10-04 07:00:00,"2017","October"
"6487",2017,10,4,8,115,44,2017-10-04 08:00:00,"2017","October"
"6488",2017,10,4,9,129,53,2017-10-04 09:00:00,"2017","October"
"6489",2017,10,4,10,121,40,2017-10-04 10:00:00,"2017","October"
"6490",2017,10,4,11,115,39,2017-10-04 11:00:00,"2017","October"
"6491",2017,10,4,12,111,38,2017-10-04 12:00:00,"2017","October"
"6492",2017,10,4,13,104,34,2017-10-04 13:00:00,"2017","October"
"6493",2017,10,4,14,85,20,2017-10-04 14:00:00,"2017","October"
"6494",2017,10,4,15,72,16,2017-10-04 15:00:00,"2017","October"
"6495",2017,10,4,16,63,14,2017-10-04 16:00:00,"2017","October"
"6496",2017,10,4,17,61,16,2017-10-04 17:00:00,"2017","October"
"6497",2017,10,4,18,57,13,2017-10-04 18:00:00,"2017","October"
"6498",2017,10,4,22,63,18,2017-10-04 22:00:00,"2017","October"
"6499",2017,10,4,23,74,27,2017-10-04 23:00:00,"2017","October"
"6500",2017,10,5,0,80,29,2017-10-05 00:00:00,"2017","October"
"6501",2017,10,5,1,110,52,2017-10-05 01:00:00,"2017","October"
"6502",2017,10,5,2,115,43,2017-10-05 02:00:00,"2017","October"
"6503",2017,10,5,3,95,25,2017-10-05 03:00:00,"2017","October"
"6504",2017,10,5,4,82,21,2017-10-05 04:00:00,"2017","October"
"6505",2017,10,5,5,76,21,2017-10-05 05:00:00,"2017","October"
"6506",2017,10,5,6,71,19,2017-10-05 06:00:00,"2017","October"
"6507",2017,10,5,7,74,25,2017-10-05 07:00:00,"2017","October"
"6508",2017,10,5,8,84,32,2017-10-05 08:00:00,"2017","October"
"6509",2017,10,5,9,103,45,2017-10-05 09:00:00,"2017","October"
"6510",2017,10,5,10,105,38,2017-10-05 10:00:00,"2017","October"
"6511",2017,10,5,11,105,37,2017-10-05 11:00:00,"2017","October"
"6512",2017,10,5,12,91,25,2017-10-05 12:00:00,"2017","October"
"6513",2017,10,5,13,81,22,2017-10-05 13:00:00,"2017","October"
"6514",2017,10,5,14,74,20,2017-10-05 14:00:00,"2017","October"
"6515",2017,10,5,15,71,20,2017-10-05 15:00:00,"2017","October"
"6516",2017,10,5,16,62,13,2017-10-05 16:00:00,"2017","October"
"6517",2017,10,5,17,66,21,2017-10-05 17:00:00,"2017","October"
"6518",2017,10,5,18,67,20,2017-10-05 18:00:00,"2017","October"
"6519",2017,10,5,19,67,20,2017-10-05 19:00:00,"2017","October"
"6520",2017,10,5,20,70,23,2017-10-05 20:00:00,"2017","October"
"6521",2017,10,5,21,72,23,2017-10-05 21:00:00,"2017","October"
"6522",2017,10,5,22,73,23,2017-10-05 22:00:00,"2017","October"
"6523",2017,10,5,23,67,17,2017-10-05 23:00:00,"2017","October"
"6524",2017,10,6,0,67,19,2017-10-06 00:00:00,"2017","October"
"6525",2017,10,6,1,72,25,2017-10-06 01:00:00,"2017","October"
"6526",2017,10,6,2,72,22,2017-10-06 02:00:00,"2017","October"
"6527",2017,10,6,3,67,17,2017-10-06 03:00:00,"2017","October"
"6528",2017,10,6,4,67,19,2017-10-06 04:00:00,"2017","October"
"6529",2017,10,6,5,65,17,2017-10-06 05:00:00,"2017","October"
"6530",2017,10,6,6,66,20,2017-10-06 06:00:00,"2017","October"
"6531",2017,10,6,7,67,21,2017-10-06 07:00:00,"2017","October"
"6532",2017,10,6,8,65,17,2017-10-06 08:00:00,"2017","October"
"6533",2017,10,6,9,69,24,2017-10-06 09:00:00,"2017","October"
"6534",2017,10,6,10,67,18,2017-10-06 10:00:00,"2017","October"
"6535",2017,10,6,11,68,22,2017-10-06 11:00:00,"2017","October"
"6536",2017,10,6,12,66,17,2017-10-06 12:00:00,"2017","October"
"6537",2017,10,6,13,63,15,2017-10-06 13:00:00,"2017","October"
"6538",2017,10,6,14,62,17,2017-10-06 14:00:00,"2017","October"
"6539",2017,10,6,15,68,25,2017-10-06 15:00:00,"2017","October"
"6540",2017,10,6,16,72,25,2017-10-06 16:00:00,"2017","October"
"6541",2017,10,6,17,70,20,2017-10-06 17:00:00,"2017","October"
"6542",2017,10,6,18,71,22,2017-10-06 18:00:00,"2017","October"
"6543",2017,10,6,19,70,20,2017-10-06 19:00:00,"2017","October"
"6544",2017,10,6,20,68,19,2017-10-06 20:00:00,"2017","October"
"6545",2017,10,6,21,68,20,2017-10-06 21:00:00,"2017","October"
"6546",2017,10,6,22,72,25,2017-10-06 22:00:00,"2017","October"
"6547",2017,10,6,23,73,23,2017-10-06 23:00:00,"2017","October"
"6548",2017,10,7,0,78,28,2017-10-07 00:00:00,"2017","October"
"6549",2017,10,7,1,79,27,2017-10-07 01:00:00,"2017","October"
"6550",2017,10,7,2,76,22,2017-10-07 02:00:00,"2017","October"
"6551",2017,10,7,3,77,25,2017-10-07 03:00:00,"2017","October"
"6552",2017,10,7,4,78,26,2017-10-07 04:00:00,"2017","October"
"6553",2017,10,7,5,78,25,2017-10-07 05:00:00,"2017","October"
"6554",2017,10,7,6,92,38,2017-10-07 06:00:00,"2017","October"
"6555",2017,10,7,7,92,32,2017-10-07 07:00:00,"2017","October"
"6556",2017,10,7,8,87,27,2017-10-07 08:00:00,"2017","October"
"6557",2017,10,7,9,85,27,2017-10-07 09:00:00,"2017","October"
"6558",2017,10,7,10,77,20,2017-10-07 10:00:00,"2017","October"
"6559",2017,10,7,11,76,24,2017-10-07 11:00:00,"2017","October"
"6560",2017,10,7,12,79,27,2017-10-07 12:00:00,"2017","October"
"6561",2017,10,7,13,81,28,2017-10-07 13:00:00,"2017","October"
"6562",2017,10,7,14,79,24,2017-10-07 14:00:00,"2017","October"
"6563",2017,10,7,15,81,28,2017-10-07 15:00:00,"2017","October"
"6564",2017,10,7,16,87,32,2017-10-07 16:00:00,"2017","October"
"6565",2017,10,7,17,94,36,2017-10-07 17:00:00,"2017","October"
"6566",2017,10,7,18,130,62,2017-10-07 18:00:00,"2017","October"
"6567",2017,10,7,19,123,42,2017-10-07 19:00:00,"2017","October"
"6568",2017,10,7,20,129,49,2017-10-07 20:00:00,"2017","October"
"6569",2017,10,7,21,139,55,2017-10-07 21:00:00,"2017","October"
"6570",2017,10,7,22,132,45,2017-10-07 22:00:00,"2017","October"
"6571",2017,10,7,23,117,36,2017-10-07 23:00:00,"2017","October"
"6572",2017,10,8,0,108,35,2017-10-08 00:00:00,"2017","October"
"6573",2017,10,8,1,110,40,2017-10-08 01:00:00,"2017","October"
"6574",2017,10,8,2,115,43,2017-10-08 02:00:00,"2017","October"
"6575",2017,10,8,3,109,36,2017-10-08 03:00:00,"2017","October"
"6576",2017,10,8,4,118,47,2017-10-08 04:00:00,"2017","October"
"6577",2017,10,8,5,130,54,2017-10-08 05:00:00,"2017","October"
"6578",2017,10,8,6,144,61,2017-10-08 06:00:00,"2017","October"
"6579",2017,10,8,7,134,43,2017-10-08 07:00:00,"2017","October"
"6580",2017,10,8,8,128,43,2017-10-08 08:00:00,"2017","October"
"6581",2017,10,8,9,134,53,2017-10-08 09:00:00,"2017","October"
"6582",2017,10,8,10,144,58,2017-10-08 10:00:00,"2017","October"
"6583",2017,10,8,11,152,63,2017-10-08 11:00:00,"2017","October"
"6584",2017,10,8,12,153,63,2017-10-08 12:00:00,"2017","October"
"6585",2017,10,8,13,152,56,2017-10-08 13:00:00,"2017","October"
"6586",2017,10,8,14,146,48,2017-10-08 14:00:00,"2017","October"
"6587",2017,10,8,15,146,52,2017-10-08 15:00:00,"2017","October"
"6588",2017,10,8,16,144,52,2017-10-08 16:00:00,"2017","October"
"6589",2017,10,8,17,142,50,2017-10-08 17:00:00,"2017","October"
"6590",2017,10,8,18,142,53,2017-10-08 18:00:00,"2017","October"
"6591",2017,10,8,19,143,53,2017-10-08 19:00:00,"2017","October"
"6592",2017,10,8,20,146,56,2017-10-08 20:00:00,"2017","October"
"6593",2017,10,8,21,146,54,2017-10-08 21:00:00,"2017","October"
"6594",2017,10,8,22,149,59,2017-10-08 22:00:00,"2017","October"
"6595",2017,10,8,23,153,67,2017-10-08 23:00:00,"2017","October"
"6596",2017,10,9,0,154,69,2017-10-09 00:00:00,"2017","October"
"6597",2017,10,9,1,162,89,2017-10-09 01:00:00,"2017","October"
"6598",2017,10,9,2,159,67,2017-10-09 02:00:00,"2017","October"
"6599",2017,10,9,3,152,41,2017-10-09 03:00:00,"2017","October"
"6600",2017,10,9,4,130,38,2017-10-09 04:00:00,"2017","October"
"6601",2017,10,9,5,109,30,2017-10-09 05:00:00,"2017","October"
"6602",2017,10,9,6,103,34,2017-10-09 06:00:00,"2017","October"
"6603",2017,10,9,7,151,75,2017-10-09 07:00:00,"2017","October"
"6604",2017,10,9,8,160,91,2017-10-09 08:00:00,"2017","October"
"6605",2017,10,9,9,164,90,2017-10-09 09:00:00,"2017","October"
"6606",2017,10,9,10,153,39,2017-10-09 10:00:00,"2017","October"
"6607",2017,10,9,11,126,31,2017-10-09 11:00:00,"2017","October"
"6608",2017,10,9,12,109,32,2017-10-09 12:00:00,"2017","October"
"6609",2017,10,9,13,112,41,2017-10-09 13:00:00,"2017","October"
"6610",2017,10,9,14,103,33,2017-10-09 14:00:00,"2017","October"
"6611",2017,10,9,15,94,29,2017-10-09 15:00:00,"2017","October"
"6612",2017,10,9,16,87,26,2017-10-09 16:00:00,"2017","October"
"6613",2017,10,9,17,80,23,2017-10-09 17:00:00,"2017","October"
"6614",2017,10,9,18,87,32,2017-10-09 18:00:00,"2017","October"
"6615",2017,10,9,19,96,38,2017-10-09 19:00:00,"2017","October"
"6616",2017,10,9,20,93,31,2017-10-09 20:00:00,"2017","October"
"6617",2017,10,9,21,89,28,2017-10-09 21:00:00,"2017","October"
"6618",2017,10,9,22,94,36,2017-10-09 22:00:00,"2017","October"
"6619",2017,10,9,23,95,33,2017-10-09 23:00:00,"2017","October"
"6620",2017,10,10,0,99,38,2017-10-10 00:00:00,"2017","October"
"6621",2017,10,10,1,105,40,2017-10-10 01:00:00,"2017","October"
"6622",2017,10,10,2,102,34,2017-10-10 02:00:00,"2017","October"
"6623",2017,10,10,3,93,27,2017-10-10 03:00:00,"2017","October"
"6624",2017,10,10,4,85,23,2017-10-10 04:00:00,"2017","October"
"6625",2017,10,10,5,100,44,2017-10-10 05:00:00,"2017","October"
"6626",2017,10,10,6,124,54,2017-10-10 06:00:00,"2017","October"
"6627",2017,10,10,7,140,58,2017-10-10 07:00:00,"2017","October"
"6628",2017,10,10,8,141,52,2017-10-10 08:00:00,"2017","October"
"6629",2017,10,10,9,141,52,2017-10-10 09:00:00,"2017","October"
"6630",2017,10,10,10,117,32,2017-10-10 10:00:00,"2017","October"
"6631",2017,10,10,11,119,44,2017-10-10 11:00:00,"2017","October"
"6632",2017,10,10,12,124,47,2017-10-10 12:00:00,"2017","October"
"6633",2017,10,10,13,138,56,2017-10-10 13:00:00,"2017","October"
"6634",2017,10,10,14,143,55,2017-10-10 14:00:00,"2017","October"
"6635",2017,10,10,15,137,48,2017-10-10 15:00:00,"2017","October"
"6636",2017,10,10,16,119,34,2017-10-10 16:00:00,"2017","October"
"6637",2017,10,10,17,117,41,2017-10-10 17:00:00,"2017","October"
"6638",2017,10,10,18,114,39,2017-10-10 18:00:00,"2017","October"
"6639",2017,10,10,19,108,35,2017-10-10 19:00:00,"2017","October"
"6640",2017,10,10,20,101,32,2017-10-10 20:00:00,"2017","October"
"6641",2017,10,10,21,94,30,2017-10-10 21:00:00,"2017","October"
"6642",2017,10,10,22,112,48,2017-10-10 22:00:00,"2017","October"
"6643",2017,10,10,23,115,43,2017-10-10 23:00:00,"2017","October"
"6644",2017,10,11,0,116,42,2017-10-11 00:00:00,"2017","October"
"6645",2017,10,11,1,128,52,2017-10-11 01:00:00,"2017","October"
"6646",2017,10,11,2,117,37,2017-10-11 02:00:00,"2017","October"
"6647",2017,10,11,3,110,35,2017-10-11 03:00:00,"2017","October"
"6648",2017,10,11,4,117,46,2017-10-11 04:00:00,"2017","October"
"6649",2017,10,11,5,123,48,2017-10-11 05:00:00,"2017","October"
"6650",2017,10,11,6,124,45,2017-10-11 06:00:00,"2017","October"
"6651",2017,10,11,7,133,53,2017-10-11 07:00:00,"2017","October"
"6652",2017,10,11,8,134,50,2017-10-11 08:00:00,"2017","October"
"6653",2017,10,11,9,125,39,2017-10-11 09:00:00,"2017","October"
"6654",2017,10,11,10,115,34,2017-10-11 10:00:00,"2017","October"
"6655",2017,10,11,11,101,30,2017-10-11 11:00:00,"2017","October"
"6656",2017,10,11,12,92,28,2017-10-11 12:00:00,"2017","October"
"6657",2017,10,11,13,91,31,2017-10-11 13:00:00,"2017","October"
"6658",2017,10,11,14,98,38,2017-10-11 14:00:00,"2017","October"
"6659",2017,10,11,15,101,37,2017-10-11 15:00:00,"2017","October"
"6660",2017,10,11,16,119,51,2017-10-11 16:00:00,"2017","October"
"6661",2017,10,11,17,104,30,2017-10-11 17:00:00,"2017","October"
"6662",2017,10,11,18,89,24,2017-10-11 18:00:00,"2017","October"
"6663",2017,10,11,19,85,26,2017-10-11 19:00:00,"2017","October"
"6664",2017,10,11,20,77,21,2017-10-11 20:00:00,"2017","October"
"6665",2017,10,11,21,73,21,2017-10-11 21:00:00,"2017","October"
"6666",2017,10,11,22,72,22,2017-10-11 22:00:00,"2017","October"
"6667",2017,10,11,23,71,21,2017-10-11 23:00:00,"2017","October"
"6668",2017,10,12,0,71,22,2017-10-12 00:00:00,"2017","October"
"6669",2017,10,12,1,74,24,2017-10-12 01:00:00,"2017","October"
"6670",2017,10,12,2,75,24,2017-10-12 02:00:00,"2017","October"
"6671",2017,10,12,14,77,23,2017-10-12 14:00:00,"2017","October"
"6672",2017,10,12,15,72,19,2017-10-12 15:00:00,"2017","October"
"6673",2017,10,12,16,70,20,2017-10-12 16:00:00,"2017","October"
"6674",2017,10,12,17,70,21,2017-10-12 17:00:00,"2017","October"
"6675",2017,10,12,18,62,14,2017-10-12 18:00:00,"2017","October"
"6676",2017,10,12,19,62,17,2017-10-12 19:00:00,"2017","October"
"6677",2017,10,12,20,56,12,2017-10-12 20:00:00,"2017","October"
"6678",2017,10,12,21,61,19,2017-10-12 21:00:00,"2017","October"
"6679",2017,10,12,22,64,20,2017-10-12 22:00:00,"2017","October"
"6680",2017,10,12,23,59,14,2017-10-12 23:00:00,"2017","October"
"6681",2017,10,13,0,55,12,2017-10-13 00:00:00,"2017","October"
"6682",2017,10,13,1,71,29,2017-10-13 01:00:00,"2017","October"
"6683",2017,10,13,2,75,26,2017-10-13 02:00:00,"2017","October"
"6684",2017,10,13,3,77,25,2017-10-13 03:00:00,"2017","October"
"6685",2017,10,13,4,77,25,2017-10-13 04:00:00,"2017","October"
"6686",2017,10,13,5,76,23,2017-10-13 05:00:00,"2017","October"
"6687",2017,10,13,6,71,19,2017-10-13 06:00:00,"2017","October"
"6688",2017,10,13,7,71,22,2017-10-13 07:00:00,"2017","October"
"6689",2017,10,13,8,80,30,2017-10-13 08:00:00,"2017","October"
"6690",2017,10,13,9,77,23,2017-10-13 09:00:00,"2017","October"
"6691",2017,10,13,10,70,18,2017-10-13 10:00:00,"2017","October"
"6692",2017,10,13,11,70,21,2017-10-13 11:00:00,"2017","October"
"6693",2017,10,13,12,74,26,2017-10-13 12:00:00,"2017","October"
"6694",2017,10,13,13,74,23,2017-10-13 13:00:00,"2017","October"
"6695",2017,10,13,14,67,16,2017-10-13 14:00:00,"2017","October"
"6696",2017,10,13,15,65,18,2017-10-13 15:00:00,"2017","October"
"6697",2017,10,13,16,66,20,2017-10-13 16:00:00,"2017","October"
"6698",2017,10,13,17,65,18,2017-10-13 17:00:00,"2017","October"
"6699",2017,10,13,18,65,19,2017-10-13 18:00:00,"2017","October"
"6700",2017,10,13,19,68,22,2017-10-13 19:00:00,"2017","October"
"6701",2017,10,13,20,72,25,2017-10-13 20:00:00,"2017","October"
"6702",2017,10,13,21,70,20,2017-10-13 21:00:00,"2017","October"
"6703",2017,10,13,22,69,20,2017-10-13 22:00:00,"2017","October"
"6704",2017,10,13,23,70,22,2017-10-13 23:00:00,"2017","October"
"6705",2017,10,14,0,85,35,2017-10-14 00:00:00,"2017","October"
"6706",2017,10,14,1,121,59,2017-10-14 01:00:00,"2017","October"
"6707",2017,10,14,2,151,69,2017-10-14 02:00:00,"2017","October"
"6708",2017,10,14,3,156,73,2017-10-14 03:00:00,"2017","October"
"6709",2017,10,14,4,161,87,2017-10-14 04:00:00,"2017","October"
"6710",2017,10,14,5,166,95,2017-10-14 05:00:00,"2017","October"
"6711",2017,10,14,6,163,72,2017-10-14 06:00:00,"2017","October"
"6712",2017,10,14,7,152,35,2017-10-14 07:00:00,"2017","October"
"6713",2017,10,14,8,145,50,2017-10-14 08:00:00,"2017","October"
"6714",2017,10,14,9,130,41,2017-10-14 09:00:00,"2017","October"
"6715",2017,10,14,10,102,25,2017-10-14 10:00:00,"2017","October"
"6716",2017,10,14,11,84,20,2017-10-14 11:00:00,"2017","October"
"6717",2017,10,14,12,85,29,2017-10-14 12:00:00,"2017","October"
"6718",2017,10,14,13,84,27,2017-10-14 13:00:00,"2017","October"
"6719",2017,10,14,14,79,23,2017-10-14 14:00:00,"2017","October"
"6720",2017,10,14,15,75,22,2017-10-14 15:00:00,"2017","October"
"6721",2017,10,14,16,79,27,2017-10-14 16:00:00,"2017","October"
"6722",2017,10,14,17,75,22,2017-10-14 17:00:00,"2017","October"
"6723",2017,10,14,18,76,24,2017-10-14 18:00:00,"2017","October"
"6724",2017,10,14,19,78,26,2017-10-14 19:00:00,"2017","October"
"6725",2017,10,14,20,75,22,2017-10-14 20:00:00,"2017","October"
"6726",2017,10,14,21,76,24,2017-10-14 21:00:00,"2017","October"
"6727",2017,10,14,22,83,33,2017-10-14 22:00:00,"2017","October"
"6728",2017,10,14,23,88,34,2017-10-14 23:00:00,"2017","October"
"6729",2017,10,15,0,92,35,2017-10-15 00:00:00,"2017","October"
"6730",2017,10,15,1,108,44,2017-10-15 01:00:00,"2017","October"
"6731",2017,10,15,2,140,64,2017-10-15 02:00:00,"2017","October"
"6732",2017,10,15,3,134,47,2017-10-15 03:00:00,"2017","October"
"6733",2017,10,15,4,138,52,2017-10-15 04:00:00,"2017","October"
"6734",2017,10,15,5,145,56,2017-10-15 05:00:00,"2017","October"
"6735",2017,10,15,6,153,67,2017-10-15 06:00:00,"2017","October"
"6736",2017,10,15,7,155,66,2017-10-15 07:00:00,"2017","October"
"6737",2017,10,15,8,153,56,2017-10-15 08:00:00,"2017","October"
"6738",2017,10,15,9,151,53,2017-10-15 09:00:00,"2017","October"
"6739",2017,10,15,10,141,47,2017-10-15 10:00:00,"2017","October"
"6740",2017,10,15,11,125,38,2017-10-15 11:00:00,"2017","October"
"6741",2017,10,15,12,104,29,2017-10-15 12:00:00,"2017","October"
"6742",2017,10,15,13,93,27,2017-10-15 13:00:00,"2017","October"
"6743",2017,10,15,14,111,47,2017-10-15 14:00:00,"2017","October"
"6744",2017,10,15,15,129,54,2017-10-15 15:00:00,"2017","October"
"6745",2017,10,15,16,118,38,2017-10-15 16:00:00,"2017","October"
"6746",2017,10,15,17,101,29,2017-10-15 17:00:00,"2017","October"
"6747",2017,10,15,18,96,31,2017-10-15 18:00:00,"2017","October"
"6748",2017,10,15,19,99,37,2017-10-15 19:00:00,"2017","October"
"6749",2017,10,15,20,93,29,2017-10-15 20:00:00,"2017","October"
"6750",2017,10,15,21,91,30,2017-10-15 21:00:00,"2017","October"
"6751",2017,10,15,22,91,31,2017-10-15 22:00:00,"2017","October"
"6752",2017,10,15,23,94,34,2017-10-15 23:00:00,"2017","October"
"6753",2017,10,16,0,120,54,2017-10-16 00:00:00,"2017","October"
"6754",2017,10,16,1,161,107,2017-10-16 01:00:00,"2017","October"
"6755",2017,10,16,2,159,67,2017-10-16 02:00:00,"2017","October"
"6756",2017,10,16,3,149,39,2017-10-16 03:00:00,"2017","October"
"6757",2017,10,16,4,139,47,2017-10-16 04:00:00,"2017","October"
"6758",2017,10,16,5,122,37,2017-10-16 05:00:00,"2017","October"
"6759",2017,10,16,6,117,40,2017-10-16 06:00:00,"2017","October"
"6760",2017,10,16,7,119,44,2017-10-16 07:00:00,"2017","October"
"6761",2017,10,16,8,108,34,2017-10-16 08:00:00,"2017","October"
"6762",2017,10,16,9,119,47,2017-10-16 09:00:00,"2017","October"
"6763",2017,10,16,10,124,47,2017-10-16 10:00:00,"2017","October"
"6764",2017,10,16,11,124,45,2017-10-16 11:00:00,"2017","October"
"6765",2017,10,16,12,136,55,2017-10-16 12:00:00,"2017","October"
"6766",2017,10,16,13,127,42,2017-10-16 13:00:00,"2017","October"
"6767",2017,10,16,14,123,42,2017-10-16 14:00:00,"2017","October"
"6768",2017,10,16,15,127,49,2017-10-16 15:00:00,"2017","October"
"6769",2017,10,16,16,147,63,2017-10-16 16:00:00,"2017","October"
"6770",2017,10,16,17,144,52,2017-10-16 17:00:00,"2017","October"
"6771",2017,10,16,18,143,52,2017-10-16 18:00:00,"2017","October"
"6772",2017,10,16,19,145,54,2017-10-16 19:00:00,"2017","October"
"6773",2017,10,16,20,136,44,2017-10-16 20:00:00,"2017","October"
"6774",2017,10,16,21,139,53,2017-10-16 21:00:00,"2017","October"
"6775",2017,10,16,22,146,59,2017-10-16 22:00:00,"2017","October"
"6776",2017,10,16,23,151,61,2017-10-16 23:00:00,"2017","October"
"6777",2017,10,17,0,155,71,2017-10-17 00:00:00,"2017","October"
"6778",2017,10,17,1,160,81,2017-10-17 01:00:00,"2017","October"
"6779",2017,10,17,2,153,46,2017-10-17 02:00:00,"2017","October"
"6780",2017,10,17,3,137,41,2017-10-17 03:00:00,"2017","October"
"6781",2017,10,17,4,111,29,2017-10-17 04:00:00,"2017","October"
"6782",2017,10,17,5,101,32,2017-10-17 05:00:00,"2017","October"
"6783",2017,10,17,6,91,27,2017-10-17 06:00:00,"2017","October"
"6784",2017,10,17,7,91,31,2017-10-17 07:00:00,"2017","October"
"6785",2017,10,17,8,88,28,2017-10-17 08:00:00,"2017","October"
"6786",2017,10,17,9,88,30,2017-10-17 09:00:00,"2017","October"
"6787",2017,10,17,10,113,51,2017-10-17 10:00:00,"2017","October"
"6788",2017,10,17,11,146,67,2017-10-17 11:00:00,"2017","October"
"6789",2017,10,17,12,137,47,2017-10-17 12:00:00,"2017","October"
"6790",2017,10,17,13,122,38,2017-10-17 13:00:00,"2017","October"
"6791",2017,10,17,14,128,49,2017-10-17 14:00:00,"2017","October"
"6792",2017,10,17,15,113,34,2017-10-17 15:00:00,"2017","October"
"6793",2017,10,17,16,94,25,2017-10-17 16:00:00,"2017","October"
"6794",2017,10,17,17,80,19,2017-10-17 17:00:00,"2017","October"
"6795",2017,10,17,18,78,24,2017-10-17 18:00:00,"2017","October"
"6796",2017,10,17,19,87,34,2017-10-17 19:00:00,"2017","October"
"6797",2017,10,17,20,81,23,2017-10-17 20:00:00,"2017","October"
"6798",2017,10,17,21,70,16,2017-10-17 21:00:00,"2017","October"
"6799",2017,10,17,22,63,15,2017-10-17 22:00:00,"2017","October"
"6800",2017,10,17,23,60,15,2017-10-17 23:00:00,"2017","October"
"6801",2017,10,18,0,65,21,2017-10-18 00:00:00,"2017","October"
"6802",2017,10,18,1,65,19,2017-10-18 01:00:00,"2017","October"
"6803",2017,10,18,2,65,19,2017-10-18 02:00:00,"2017","October"
"6804",2017,10,18,3,79,32,2017-10-18 03:00:00,"2017","October"
"6805",2017,10,18,4,76,23,2017-10-18 04:00:00,"2017","October"
"6806",2017,10,18,5,81,29,2017-10-18 05:00:00,"2017","October"
"6807",2017,10,18,6,70,16,2017-10-18 06:00:00,"2017","October"
"6808",2017,10,18,7,72,23,2017-10-18 07:00:00,"2017","October"
"6809",2017,10,18,8,71,21,2017-10-18 08:00:00,"2017","October"
"6810",2017,10,18,9,70,21,2017-10-18 09:00:00,"2017","October"
"6811",2017,10,18,10,79,30,2017-10-18 10:00:00,"2017","October"
"6812",2017,10,18,11,124,64,2017-10-18 11:00:00,"2017","October"
"6813",2017,10,18,12,112,35,2017-10-18 12:00:00,"2017","October"
"6814",2017,10,18,13,91,22,2017-10-18 13:00:00,"2017","October"
"6815",2017,10,18,14,89,30,2017-10-18 14:00:00,"2017","October"
"6816",2017,10,18,15,88,29,2017-10-18 15:00:00,"2017","October"
"6817",2017,10,18,16,79,21,2017-10-18 16:00:00,"2017","October"
"6818",2017,10,18,17,71,18,2017-10-18 17:00:00,"2017","October"
"6819",2017,10,18,18,61,12,2017-10-18 18:00:00,"2017","October"
"6820",2017,10,18,19,63,19,2017-10-18 19:00:00,"2017","October"
"6821",2017,10,18,20,63,18,2017-10-18 20:00:00,"2017","October"
"6822",2017,10,18,21,65,20,2017-10-18 21:00:00,"2017","October"
"6823",2017,10,18,22,67,21,2017-10-18 22:00:00,"2017","October"
"6824",2017,10,18,23,64,17,2017-10-18 23:00:00,"2017","October"
"6825",2017,10,19,0,81,34,2017-10-19 00:00:00,"2017","October"
"6826",2017,10,19,1,85,30,2017-10-19 01:00:00,"2017","October"
"6827",2017,10,19,2,78,22,2017-10-19 02:00:00,"2017","October"
"6828",2017,10,19,3,80,27,2017-10-19 03:00:00,"2017","October"
"6829",2017,10,19,4,77,23,2017-10-19 04:00:00,"2017","October"
"6830",2017,10,19,5,76,24,2017-10-19 05:00:00,"2017","October"
"6831",2017,10,19,6,83,30,2017-10-19 06:00:00,"2017","October"
"6832",2017,10,19,7,84,29,2017-10-19 07:00:00,"2017","October"
"6833",2017,10,19,8,88,31,2017-10-19 08:00:00,"2017","October"
"6834",2017,10,19,9,93,35,2017-10-19 09:00:00,"2017","October"
"6835",2017,10,19,10,95,34,2017-10-19 10:00:00,"2017","October"
"6836",2017,10,19,11,102,40,2017-10-19 11:00:00,"2017","October"
"6837",2017,10,19,12,103,37,2017-10-19 12:00:00,"2017","October"
"6838",2017,10,19,13,106,39,2017-10-19 13:00:00,"2017","October"
"6839",2017,10,19,14,97,30,2017-10-19 14:00:00,"2017","October"
"6840",2017,10,19,15,94,30,2017-10-19 15:00:00,"2017","October"
"6841",2017,10,19,16,89,27,2017-10-19 16:00:00,"2017","October"
"6842",2017,10,19,17,91,31,2017-10-19 17:00:00,"2017","October"
"6843",2017,10,19,18,91,32,2017-10-19 18:00:00,"2017","October"
