Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Manama,PM2.5 - Principal,2020-01-05 03:00 PM,2020,01,05,15,16.2,60,Moderate,18.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-05 04:00 PM,2020,01,05,16,16.0,59,Moderate,16.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-05 05:00 PM,2020,01,05,17,16.0,59,Moderate,16.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-05 06:00 PM,2020,01,05,18,20.0,68,Moderate,24.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-05 07:00 PM,2020,01,05,19,19.0,66,Moderate,18.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-05 08:00 PM,2020,01,05,20,22.0,72,Moderate,25.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-05 09:00 PM,2020,01,05,21,26.0,80,Moderate,30.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-05 10:00 PM,2020,01,05,22,29.5,88,Moderate,33.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-05 11:00 PM,2020,01,05,23,31.7,92,Moderate,34.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-06 12:00 AM,2020,01,06,00,32.8,95,Moderate,34.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-06 01:00 AM,2020,01,06,01,35.9,102,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-06 02:00 AM,2020,01,06,02,38.4,108,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-06 03:00 AM,2020,01,06,03,42.7,119,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-06 04:00 AM,2020,01,06,04,45.8,126,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-06 05:00 AM,2020,01,06,05,35.9,102,Unhealthy for Sensitive Groups,26.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-06 06:00 AM,2020,01,06,06,30.9,91,Moderate,26.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-06 07:00 AM,2020,01,06,07,26.9,82,Moderate,23.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-06 08:00 AM,2020,01,06,08,26.4,81,Moderate,26.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-06 09:00 AM,2020,01,06,09,24.7,77,Moderate,23.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-06 10:00 AM,2020,01,06,10,23.8,76,Moderate,23.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-06 11:00 AM,2020,01,06,11,23.4,75,Moderate,23.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-06 12:00 PM,2020,01,06,12,21.7,71,Moderate,20.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-06 01:00 PM,2020,01,06,13,18.3,64,Moderate,15.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-06 02:00 PM,2020,01,06,14,16.1,59,Moderate,14.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-06 03:00 PM,2020,01,06,15,19.5,67,Moderate,23.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-06 04:00 PM,2020,01,06,16,18.3,64,Moderate,17.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-06 05:00 PM,2020,01,06,17,20.0,68,Moderate,22.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-06 06:00 PM,2020,01,06,18,20.9,70,Moderate,22.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-06 07:00 PM,2020,01,06,19,20.0,68,Moderate,19.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-06 08:00 PM,2020,01,06,20,18.8,65,Moderate,17.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-06 09:00 PM,2020,01,06,21,18.1,64,Moderate,17.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-06 10:00 PM,2020,01,06,22,18.4,64,Moderate,19.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-06 11:00 PM,2020,01,06,23,19.0,66,Moderate,20.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-07 12:00 AM,2020,01,07,00,20.2,68,Moderate,22.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-07 01:00 AM,2020,01,07,01,21.3,70,Moderate,23.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-07 02:00 AM,2020,01,07,02,20.0,68,Moderate,18.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-07 03:00 AM,2020,01,07,03,19.7,67,Moderate,19.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-07 04:00 AM,2020,01,07,04,21.4,71,Moderate,25.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-07 05:00 AM,2020,01,07,05,23.6,75,Moderate,27.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-07 06:00 AM,2020,01,07,06,23.3,75,Moderate,23.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-07 07:00 AM,2020,01,07,07,24.7,77,Moderate,27.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-07 08:00 AM,2020,01,07,08,29.0,87,Moderate,33.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-07 09:00 AM,2020,01,07,09,27.5,83,Moderate,26.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-07 10:00 AM,2020,01,07,10,26.8,82,Moderate,26.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-07 11:00 AM,2020,01,07,11,27.3,83,Moderate,28.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-07 12:00 PM,2020,01,07,12,26.2,81,Moderate,25.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-07 01:00 PM,2020,01,07,13,24.7,77,Moderate,23.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-07 02:00 PM,2020,01,07,14,23.6,75,Moderate,22.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-07 03:00 PM,2020,01,07,15,24.4,77,Moderate,25.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-07 04:00 PM,2020,01,07,16,23.1,74,Moderate,21.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-07 05:00 PM,2020,01,07,17,24.1,76,Moderate,26.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-07 06:00 PM,2020,01,07,18,22.5,73,Moderate,20.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-07 07:00 PM,2020,01,07,19,20.3,68,Moderate,18.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-07 08:00 PM,2020,01,07,20,19.8,67,Moderate,18.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-07 09:00 PM,2020,01,07,21,19.5,67,Moderate,19.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-07 10:00 PM,2020,01,07,22,19.3,66,Moderate,19.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-07 11:00 PM,2020,01,07,23,19.3,66,Moderate,19.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-08 12:00 AM,2020,01,08,00,20.4,68,Moderate,23.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-08 01:00 AM,2020,01,08,01,29.5,88,Moderate,38.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-08 02:00 AM,2020,01,08,02,130.2,190,Unhealthy,231.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-08 03:00 AM,2020,01,08,03,110.1,179,Unhealthy,90.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-08 04:00 AM,2020,01,08,04,96.5,172,Unhealthy,83.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-08 05:00 AM,2020,01,08,05,80.7,164,Unhealthy,65.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-08 06:00 AM,2020,01,08,06,60.4,154,Unhealthy,40.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-08 07:00 AM,2020,01,08,07,48.7,134,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-08 08:00 AM,2020,01,08,08,41.8,117,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-08 09:00 AM,2020,01,08,09,40.9,114,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-08 10:00 AM,2020,01,08,10,37.9,107,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-08 11:00 AM,2020,01,08,11,33.4,96,Moderate,29.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-08 12:00 PM,2020,01,08,12,30.2,89,Moderate,27.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-08 01:00 PM,2020,01,08,13,28.6,86,Moderate,27.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-08 02:00 PM,2020,01,08,14,28.7,86,Moderate,29.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-08 03:00 PM,2020,01,08,15,26.8,82,Moderate,25.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-08 04:00 PM,2020,01,08,16,26.9,82,Moderate,27.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-08 05:00 PM,2020,01,08,17,27.6,84,Moderate,28.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-08 06:00 PM,2020,01,08,18,28.5,85,Moderate,30.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-08 07:00 PM,2020,01,08,19,28.6,86,Moderate,29.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-08 08:00 PM,2020,01,08,20,27.2,83,Moderate,25.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-08 09:00 PM,2020,01,08,21,27.6,84,Moderate,28.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-08 10:00 PM,2020,01,08,22,27.3,83,Moderate,26.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-08 11:00 PM,2020,01,08,23,28.9,86,Moderate,34.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-09 12:00 AM,2020,01,09,00,29.0,87,Moderate,29.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-09 01:00 AM,2020,01,09,01,29.8,88,Moderate,32.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-09 02:00 AM,2020,01,09,02,32.3,93,Moderate,37.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-09 03:00 AM,2020,01,09,03,33.9,97,Moderate,37.0,UG/M3,1 Hr,Valid
Manama,PM2.5 - Principal,2020-01-09 04:00 AM,2020,01,09,04,33.3,96,Moderate,32.0,UG/M3,1 Hr,Valid
