"","Year","Month","Day","Hour","temp","relh","wd","ws","visibility","station","date","tempc","YearName","Month_Name","AQI","RawConc"
"9716",2018,2,17,13,"78.8",50.69,130,17,3.11,"OKBK",2018-02-17 13:00:00,78.8,"2018","February",155,62
"9717",2018,2,17,14,"75.2",57.12,130,15,3.73,"OKBK",2018-02-17 14:00:00,75.2,"2018","February",155,61
"9718",2018,2,17,15,"73.4",60.67,100,16,3.11,"OKBK",2018-02-17 15:00:00,73.4,"2018","February",155,62
"9719",2018,2,17,16,"71.6",64.48,110,16,3.73,"OKBK",2018-02-17 16:00:00,71.6,"2018","February",155,58
"9720",2018,2,17,17,"71.6",60.44,150,9,4.35,"OKBK",2018-02-17 17:00:00,71.6,"2018","February",155,63
"9721",2018,2,17,18,"71.6",60.44,140,9,4.35,"OKBK",2018-02-17 18:00:00,71.6,"2018","February",158,83
"9722",2018,2,17,19,"73.4",56.88,150,14,4.35,"OKBK",2018-02-17 19:00:00,73.4,"2018","February",160,85
"9723",2018,2,17,20,"73.4",56.88,150,13,4.35,"OKBK",2018-02-17 20:00:00,73.4,"2018","February",159,68
"9724",2018,2,17,21,"73.4",56.88,140,18,3.73,"OKBK",2018-02-17 21:00:00,73.4,"2018","February",159,71
"9725",2018,2,17,22,"73.4",56.88,150,21,3.11,"OKBK",2018-02-17 22:00:00,73.4,"2018","February",159,67
"9726",2018,2,17,23,"75.2",53.55,150,19,3.11,"OKBK",2018-02-17 23:00:00,75.2,"2018","February",157,60
"9727",2018,2,18,0,"73.4",56.88,140,17,3.73,"OKBK",2018-02-18 00:00:00,73.4,"2018","February",154,52
"9728",2018,2,18,1,"73.4",53.29,150,23,2.49,"OKBK",2018-02-18 01:00:00,73.4,"2018","February",153,57
"9729",2018,2,18,2,"75.2",43.97,160,21,3.11,"OKBK",2018-02-18 02:00:00,75.2,"2018","February",153,59
"9730",2018,2,18,3,"77",36.22,200,13,0.31,"OKBK",2018-02-18 03:00:00,77,"2018","February",148,49
"9731",2018,2,18,NA,"M",NA,180,16,0.93,"OKBK",NA,NA,"2018","February",NA,NA
"9732",2018,2,18,NA,"M",NA,180,16,0.93,"OKBK",NA,NA,"2018","February",NA,NA
"9733",2018,2,18,4,"77",44.25,240,15,0.75,"OKBK",2018-02-18 04:00:00,77,"2018","February",142,49
"9734",2018,2,18,5,"75.2",50.17,220,18,0.75,"OKBK",2018-02-18 05:00:00,75.2,"2018","February",139,49
"9735",2018,2,18,6,"73.4",49.9,270,18,1.24,"OKBK",2018-02-18 06:00:00,73.4,"2018","February",144,56
"9736",2018,2,18,NA,"M",NA,300,18,0.93,"OKBK",NA,NA,"2018","February",NA,NA
"9737",2018,2,18,7,"69.8",73.09,290,16,0.93,"OKBK",2018-02-18 07:00:00,69.8,"2018","February",196,232
"9738",2018,2,18,8,"69.8",52.77,310,18,0.19,"OKBK",2018-02-18 08:00:00,69.8,"2018","February",325,406
"9739",2018,2,18,9,"71.6",35.37,330,14,0.19,"OKBK",2018-02-18 09:00:00,71.6,"2018","February",260,145
"9740",2018,2,18,10,"75.2",27.26,320,16,0.31,"OKBK",2018-02-18 10:00:00,75.2,"2018","February",245,180
"9741",2018,2,18,11,"75.2",23.66,340,15,1.24,"OKBK",2018-02-18 11:00:00,75.2,"2018","February",311,327
"9742",2018,2,18,12,"77",22.28,340,15,1.86,"OKBK",2018-02-18 12:00:00,77,"2018","February",NA,NA
"9743",2018,2,18,NA,"73.4",23.39,350,13,1.86,"OKBK",NA,73.4,"2018","February",NA,NA
"9744",2018,2,18,14,"73.4",25.13,360,9,2.17,"OKBK",2018-02-18 14:00:00,73.4,"2018","February",539,475
"9745",2018,2,18,15,"71.6",26.71,10,7,2.17,"OKBK",2018-02-18 15:00:00,71.6,"2018","February",401,168
"9746",2018,2,18,16,"69.8",28.39,20,6,2.49,"OKBK",2018-02-18 16:00:00,69.8,"2018","February",289,135
"9747",2018,2,18,17,"69.8",28.39,30,5,2.49,"OKBK",2018-02-18 17:00:00,69.8,"2018","February",227,116
"9748",2018,2,18,18,"66.2",32.14,0,0,2.49,"OKBK",2018-02-18 18:00:00,66.2,"2018","February",195,105
"9749",2018,2,18,19,"62.6",36.45,0,0,2.49,"OKBK",2018-02-18 19:00:00,62.6,"2018","February",180,85
"9750",2018,2,18,20,"62.6",39.14,260,5,3.73,"OKBK",2018-02-18 20:00:00,62.6,"2018","February",173,82
"9751",2018,2,18,21,"60.8",36.16,220,3,3.73,"OKBK",2018-02-18 21:00:00,60.8,"2018","February",167,75
"9752",2018,2,18,22,"59",38.56,180,4,3.73,"OKBK",2018-02-18 22:00:00,59,"2018","February",162,69
"9753",2018,2,18,23,"57.2",44.19,290,4,3.73,"OKBK",2018-02-18 23:00:00,57.2,"2018","February",159,65
"9754",2018,2,19,0,"57.2",44.19,180,4,3.73,"OKBK",2018-02-19 00:00:00,57.2,"2018","February",156,58
"9755",2018,2,19,1,"55.4",47.16,250,3,3.11,"OKBK",2018-02-19 01:00:00,55.4,"2018","February",156,65
"9756",2018,2,19,2,"55.4",40.84,210,4,2.49,"OKBK",2018-02-19 02:00:00,55.4,"2018","February",161,84
"9757",2018,2,19,3,"55.4",43.9,170,5,2.49,"OKBK",2018-02-19 03:00:00,55.4,"2018","February",169,106
"9758",2018,2,19,4,"55.4",43.9,180,5,1.55,"OKBK",2018-02-19 04:00:00,55.4,"2018","February",174,109
"9759",2018,2,19,5,"59",41.42,170,7,1.12,"OKBK",2018-02-19 05:00:00,59,"2018","February",176,111
"9760",2018,2,19,6,"62.6",39.14,210,5,1.12,"OKBK",2018-02-19 06:00:00,62.6,"2018","February",180,118
"9761",2018,2,19,7,"69.8",32.72,280,10,1.55,"OKBK",2018-02-19 07:00:00,69.8,"2018","February",184,129
"9762",2018,2,19,8,"71.6",33,280,9,1.55,"OKBK",2018-02-19 08:00:00,71.6,"2018","February",189,138
"9763",2018,2,19,9,"73.4",28.96,280,10,2.49,"OKBK",2018-02-19 09:00:00,73.4,"2018","February",197,162
"9764",2018,2,19,10,"75.2",25.4,270,14,4.97,"OKBK",2018-02-19 10:00:00,75.2,"2018","February",210,173
"9765",2018,2,19,11,"77",22.28,280,15,4.97,"OKBK",2018-02-19 11:00:00,77,"2018","February",212,163
"9766",2018,2,19,12,"77",22.28,300,14,6.21,"OKBK",2018-02-19 12:00:00,77,"2018","February",196,126
"9767",2018,2,19,NA,"73.4",26.98,320,13,6.21,"OKBK",NA,73.4,"2018","February",NA,NA
"9768",2018,2,19,14,"73.4",28.96,310,10,6.21,"OKBK",2018-02-19 14:00:00,73.4,"2018","February",156,25
"9769",2018,2,19,15,"69.8",32.72,320,10,6.21,"OKBK",2018-02-19 15:00:00,69.8,"2018","February",123,24
"9770",2018,2,19,16,"68",34.8,320,5,6.21,"OKBK",2018-02-19 16:00:00,68,"2018","February",95,22
"9771",2018,2,19,17,"68",34.8,340,7,6.21,"OKBK",2018-02-19 17:00:00,68,"2018","February",105,41
"9772",2018,2,19,18,"66.2",34.51,350,8,6.21,"OKBK",2018-02-19 18:00:00,66.2,"2018","February",112,43
"9773",2018,2,19,19,"66.2",37.03,360,8,6.21,"OKBK",2018-02-19 19:00:00,66.2,"2018","February",98,29
"9774",2018,2,19,20,"64.4",42.28,360,8,6.21,"OKBK",2018-02-19 20:00:00,64.4,"2018","February",80,17
"9775",2018,2,19,21,"62.6",48.28,360,7,6.21,"OKBK",2018-02-19 21:00:00,62.6,"2018","February",67,14
"9776",2018,2,19,22,"62.6",48.28,360,7,6.21,"OKBK",2018-02-19 22:00:00,62.6,"2018","February",58,11
"9777",2018,2,19,23,"59",54.86,350,5,6.21,"OKBK",2018-02-19 23:00:00,59,"2018","February",53,11
"9778",2018,2,20,0,"53.6",58.02,280,4,6.21,"OKBK",2018-02-20 00:00:00,53.6,"2018","February",54,14
"9779",2018,2,20,1,"51.8",57.77,270,3,6.21,"OKBK",2018-02-20 01:00:00,51.8,"2018","February",56,16
"9780",2018,2,20,2,"51.8",57.77,0,0,6.21,"OKBK",2018-02-20 02:00:00,51.8,"2018","February",57,15
"9781",2018,2,20,3,"48.2",61.52,270,4,6.21,"OKBK",2018-02-20 03:00:00,48.2,"2018","February",57,15
"9782",2018,2,20,4,"50",57.52,230,3,6.21,"OKBK",2018-02-20 04:00:00,50,"2018","February",56,14
"9783",2018,2,20,5,"55.4",54.34,240,4,4.97,"OKBK",2018-02-20 05:00:00,55.4,"2018","February",55,14
"9784",2018,2,20,6,"62.6",45.04,260,3,6.21,"OKBK",2018-02-20 06:00:00,62.6,"2018","February",66,24
"9785",2018,2,20,7,"68",40,330,3,6.21,"OKBK",2018-02-20 07:00:00,68,"2018","February",69,22
"9786",2018,2,20,8,"69.8",35.09,350,4,6.21,"OKBK",2018-02-20 08:00:00,69.8,"2018","February",75,27
"9787",2018,2,20,9,"69.8",35.09,10,7,6.21,"OKBK",2018-02-20 09:00:00,69.8,"2018","February",83,31
"9788",2018,2,20,10,"71.6",33,30,4,6.21,"OKBK",2018-02-20 10:00:00,71.6,"2018","February",80,25
"9789",2018,2,20,11,"71.6",33,320,7,6.21,"OKBK",2018-02-20 11:00:00,71.6,"2018","February",68,14
"9790",2018,2,20,12,"75.2",29.23,260,3,6.21,"OKBK",2018-02-20 12:00:00,75.2,"2018","February",63,16
"9791",2018,2,20,NA,"73.4",28.96,360,8,6.21,"OKBK",NA,73.4,"2018","February",NA,NA
"9792",2018,2,20,14,"71.6",30.77,330,7,6.21,"OKBK",2018-02-20 14:00:00,71.6,"2018","February",60,18
"9793",2018,2,20,15,"71.6",30.77,350,7,6.21,"OKBK",2018-02-20 15:00:00,71.6,"2018","February",38,2
"9794",2018,2,20,16,"69.8",32.72,360,7,6.21,"OKBK",2018-02-20 16:00:00,69.8,"2018","February",23,2
"9795",2018,2,20,17,"69.8",32.72,10,8,6.21,"OKBK",2018-02-20 17:00:00,69.8,"2018","February",NA,NA
"9796",2018,2,20,18,"69.8",35.09,10,7,6.21,"OKBK",2018-02-20 18:00:00,69.8,"2018","February",33,9
"9797",2018,2,20,19,"68",40,40,8,6.21,"OKBK",2018-02-20 19:00:00,68,"2018","February",33,8
"9798",2018,2,20,20,"66.2",42.57,30,9,6.21,"OKBK",2018-02-20 20:00:00,66.2,"2018","February",33,8
"9799",2018,2,20,21,"66.2",42.57,30,5,6.21,"OKBK",2018-02-20 21:00:00,66.2,"2018","February",44,13
"9800",2018,2,20,22,"64.4",45.32,30,5,6.21,"OKBK",2018-02-20 22:00:00,64.4,"2018","February",52,15
"9801",2018,2,20,23,"62.6",45.04,190,3,6.21,"OKBK",2018-02-20 23:00:00,62.6,"2018","February",54,14
"9802",2018,2,21,0,"60.8",48,0,0,6.21,"OKBK",2018-02-21 00:00:00,60.8,"2018","February",53,13
"9803",2018,2,21,1,"60.8",48,0,0,6.21,"OKBK",2018-02-21 01:00:00,60.8,"2018","February",59,19
"9804",2018,2,21,2,"59",51.18,220,5,6.21,"OKBK",2018-02-21 02:00:00,59,"2018","February",55,12
"9805",2018,2,21,3,"60.8",48,0,0,6.21,"OKBK",2018-02-21 03:00:00,60.8,"2018","February",54,13
"9806",2018,2,21,4,"60.8",48,0,0,3.73,"OKBK",2018-02-21 04:00:00,60.8,"2018","February",28,0
"9807",2018,2,21,5,"62.6",48.28,120,3,3.73,"OKBK",2018-02-21 05:00:00,62.6,"2018","February",18,2
"9808",2018,2,21,6,"66.2",45.6,0,0,4.35,"OKBK",2018-02-21 06:00:00,66.2,"2018","February",NA,NA
"9809",2018,2,21,7,"66.2",42.57,110,3,4.35,"OKBK",2018-02-21 07:00:00,66.2,"2018","February",NA,NA
"9810",2018,2,21,8,"69.8",37.61,160,3,4.35,"OKBK",2018-02-21 08:00:00,69.8,"2018","February",NA,NA
"9811",2018,2,21,9,"71.6",35.37,0,0,6.21,"OKBK",2018-02-21 09:00:00,71.6,"2018","February",NA,NA
"9812",2018,2,21,10,"71.6",37.89,120,7,6.21,"OKBK",2018-02-21 10:00:00,71.6,"2018","February",NA,NA
"9813",2018,2,21,11,"69.8",43.13,100,9,6.21,"OKBK",2018-02-21 11:00:00,69.8,"2018","February",NA,NA
"9814",2018,2,21,12,"69.8",43.13,110,7,6.21,"OKBK",2018-02-21 12:00:00,69.8,"2018","February",74,25
"9815",2018,2,21,13,"69.8",40.29,130,7,6.21,"OKBK",2018-02-21 13:00:00,69.8,"2018","February",62,13
"9816",2018,2,21,14,"68",45.88,100,7,6.21,"OKBK",2018-02-21 14:00:00,68,"2018","February",63,18
"9817",2018,2,21,15,"66.2",52.25,120,7,6.21,"OKBK",2018-02-21 15:00:00,66.2,"2018","February",72,26
"9818",2018,2,21,16,"66.2",48.83,140,6,6.21,"OKBK",2018-02-21 16:00:00,66.2,"2018","February",73,23
"9819",2018,2,21,17,"64.4",55.63,160,3,6.21,"OKBK",2018-02-21 17:00:00,64.4,"2018","February",NA,NA
"9820",2018,2,21,18,"62.6",55.37,170,5,6.21,"OKBK",2018-02-21 18:00:00,62.6,"2018","February",NA,NA
"9821",2018,2,21,19,"62.6",55.37,140,4,6.21,"OKBK",2018-02-21 19:00:00,62.6,"2018","February",NA,NA
"9822",2018,2,21,20,"62.6",59.26,200,5,6.21,"OKBK",2018-02-21 20:00:00,62.6,"2018","February",NA,NA
"9823",2018,2,21,21,"64.4",59.5,150,18,6.21,"OKBK",2018-02-21 21:00:00,64.4,"2018","February",NA,NA
"9824",2018,2,21,22,"68",40,160,9,6.21,"OKBK",2018-02-21 22:00:00,68,"2018","February",NA,NA
"9825",2018,2,21,23,"66.2",42.57,200,6,6.21,"OKBK",2018-02-21 23:00:00,66.2,"2018","February",NA,NA
"9826",2018,2,22,0,"64.4",48.55,140,10,6.21,"OKBK",2018-02-22 00:00:00,64.4,"2018","February",NA,NA
"9827",2018,2,22,1,"64.4",51.98,230,5,6.21,"OKBK",2018-02-22 01:00:00,64.4,"2018","February",NA,NA
"9828",2018,2,22,2,"66.2",48.83,0,0,6.21,"OKBK",2018-02-22 02:00:00,66.2,"2018","February",NA,NA
"9829",2018,2,22,3,"66.2",55.88,160,18,6.21,"OKBK",2018-02-22 03:00:00,66.2,"2018","February",NA,NA
"9830",2018,2,22,4,"66.2",72.74,140,12,4.35,"OKBK",2018-02-22 04:00:00,66.2,"2018","February",NA,NA
"9831",2018,2,22,5,"66.2",68.15,130,10,4.97,"OKBK",2018-02-22 05:00:00,66.2,"2018","February",NA,NA
"9832",2018,2,22,6,"66.2",72.74,120,4,4.97,"OKBK",2018-02-22 06:00:00,66.2,"2018","February",NA,NA
"9833",2018,2,22,7,"69.8",64.26,120,20,4.35,"OKBK",2018-02-22 07:00:00,69.8,"2018","February",NA,NA
"9834",2018,2,22,8,"71.6",56.63,140,20,2.49,"OKBK",2018-02-22 08:00:00,71.6,"2018","February",NA,NA
"9835",2018,2,22,9,"73.4",49.9,140,23,1.86,"OKBK",2018-02-22 09:00:00,73.4,"2018","February",NA,NA
"9836",2018,2,22,10,"73.4",56.88,140,19,2.49,"OKBK",2018-02-22 10:00:00,73.4,"2018","February",NA,NA
"9837",2018,2,22,11,"73.4",49.9,140,19,3.11,"OKBK",2018-02-22 11:00:00,73.4,"2018","February",NA,NA
"9838",2018,2,22,12,"75.2",35.94,140,20,3.73,"OKBK",2018-02-22 12:00:00,75.2,"2018","February",78,21
"9839",2018,2,22,13,"71.6",40.57,150,17,3.73,"OKBK",2018-02-22 13:00:00,71.6,"2018","February",92,38
"9840",2018,2,22,14,"73.4",43.69,140,10,3.73,"OKBK",2018-02-22 14:00:00,73.4,"2018","February",102,40
"9841",2018,2,22,15,"71.6",43.42,140,9,4.35,"OKBK",2018-02-22 15:00:00,71.6,"2018","February",101,35
"9842",2018,2,22,16,"69.8",49.37,140,7,4.35,"OKBK",2018-02-22 16:00:00,69.8,"2018","February",99,34
"9843",2018,2,22,17,"66.2",55.88,160,7,4.35,"OKBK",2018-02-22 17:00:00,66.2,"2018","February",95,31
"9844",2018,2,22,18,"64.4",63.6,0,0,4.97,"OKBK",2018-02-22 18:00:00,64.4,"2018","February",97,35
"9845",2018,2,22,19,"62.6",63.38,190,4,4.97,"OKBK",2018-02-22 19:00:00,62.6,"2018","February",100,37
"9846",2018,2,22,20,"60.8",67.54,200,4,6.21,"OKBK",2018-02-22 20:00:00,60.8,"2018","February",102,37
"9847",2018,2,22,21,"59",72.01,190,3,6.21,"OKBK",2018-02-22 21:00:00,59,"2018","February",103,37
"9848",2018,2,22,22,"59",67.33,190,4,6.21,"OKBK",2018-02-22 22:00:00,59,"2018","February",102,35
"9849",2018,2,22,23,"59",67.33,0,0,6.21,"OKBK",2018-02-22 23:00:00,59,"2018","February",104,38
"9850",2018,2,23,0,"57.2",67.12,250,3,6.21,"OKBK",2018-02-23 00:00:00,57.2,"2018","February",104,38
"9851",2018,2,23,1,"57.2",67.12,0,0,6.21,"OKBK",2018-02-23 01:00:00,57.2,"2018","February",126,56
"9852",2018,2,23,2,"53.6",76.5,0,0,4.97,"OKBK",2018-02-23 02:00:00,53.6,"2018","February",121,41
"9853",2018,2,23,3,"51.8",76.34,190,3,3.73,"OKBK",2018-02-23 03:00:00,51.8,"2018","February",110,34
"9854",2018,2,23,4,"51.8",71.26,0,0,3.73,"OKBK",2018-02-23 04:00:00,51.8,"2018","February",119,47
"9855",2018,2,23,5,"59",67.33,0,0,3.73,"OKBK",2018-02-23 05:00:00,59,"2018","February",112,36
"9856",2018,2,23,6,"66.2",55.88,0,0,3.73,"OKBK",2018-02-23 06:00:00,66.2,"2018","February",119,47
"9857",2018,2,23,7,"69.8",49.37,250,3,3.73,"OKBK",2018-02-23 07:00:00,69.8,"2018","February",117,41
"9858",2018,2,23,8,"73.4",40.85,0,0,3.73,"OKBK",2018-02-23 08:00:00,73.4,"2018","February",118,43
"9859",2018,2,23,9,"71.6",40.57,130,6,3.73,"OKBK",2018-02-23 09:00:00,71.6,"2018","February",151,69
"9860",2018,2,23,10,"71.6",46.43,130,3,3.73,"OKBK",2018-02-23 10:00:00,71.6,"2018","February",156,73
"9861",2018,2,23,11,"73.4",43.69,0,0,4.35,"OKBK",2018-02-23 11:00:00,73.4,"2018","February",157,71
"9862",2018,2,23,12,"75.2",38.46,30,3,3.73,"OKBK",2018-02-23 12:00:00,75.2,"2018","February",157,67
"9863",2018,2,23,13,"75.2",38.46,40,4,3.73,"OKBK",2018-02-23 13:00:00,75.2,"2018","February",154,54
"9864",2018,2,23,14,"73.4",49.9,120,6,4.35,"OKBK",2018-02-23 14:00:00,73.4,"2018","February",147,48
"9865",2018,2,23,15,"69.8",56.38,0,0,4.35,"OKBK",2018-02-23 15:00:00,69.8,"2018","February",152,60
"9866",2018,2,23,16,"68",59.97,130,5,4.97,"OKBK",2018-02-23 16:00:00,68,"2018","February",153,61
"9867",2018,2,23,17,"64.4",67.95,140,4,6.21,"OKBK",2018-02-23 17:00:00,64.4,"2018","February",157,77
"9868",2018,2,23,18,"64.4",67.95,140,7,6.21,"OKBK",2018-02-23 18:00:00,64.4,"2018","February",154,55
"9869",2018,2,23,19,"59",76.98,180,4,6.21,"OKBK",2018-02-23 19:00:00,59,"2018","February",152,50
"9870",2018,2,23,20,"60.8",82.37,170,9,6.21,"OKBK",2018-02-23 20:00:00,60.8,"2018","February",136,42
"9871",2018,2,23,21,"60.8",82.37,170,8,6.21,"OKBK",2018-02-23 21:00:00,60.8,"2018","February",124,40
"9872",2018,2,23,22,"60.8",77.14,170,8,6.21,"OKBK",2018-02-23 22:00:00,60.8,"2018","February",122,43
"9873",2018,2,23,23,"60.8",77.14,170,5,6.21,"OKBK",2018-02-23 23:00:00,60.8,"2018","February",123,45
"9874",2018,2,24,0,"66.2",63.82,230,8,6.21,"OKBK",2018-02-24 00:00:00,66.2,"2018","February",124,45
"9875",2018,2,24,1,"62.6",77.29,140,5,6.21,"OKBK",2018-02-24 01:00:00,62.6,"2018","February",113,36
"9876",2018,2,24,2,"64.4",72.56,170,8,6.21,"OKBK",2018-02-24 02:00:00,64.4,"2018","February",116,43
"9877",2018,2,24,3,"62.6",77.29,190,8,6.21,"OKBK",2018-02-24 03:00:00,62.6,"2018","February",112,38
"9878",2018,2,24,4,"62.6",77.29,0,0,6.21,"OKBK",2018-02-24 04:00:00,62.6,"2018","February",108,37
"9879",2018,2,24,5,"64.4",72.56,230,6,4.35,"OKBK",2018-02-24 05:00:00,64.4,"2018","February",108,37
"9880",2018,2,24,6,"66.2",68.15,180,9,4.35,"OKBK",2018-02-24 06:00:00,66.2,"2018","February",109,38
"9881",2018,2,24,7,"69.8",60.21,200,10,4.35,"OKBK",2018-02-24 07:00:00,69.8,"2018","February",115,48
"9882",2018,2,24,8,"75.2",41.14,190,15,3.73,"OKBK",2018-02-24 08:00:00,75.2,"2018","February",118,47
"9883",2018,2,24,9,"73.4",43.69,160,16,3.73,"OKBK",2018-02-24 09:00:00,73.4,"2018","February",120,45
"9884",2018,2,24,10,"66.2",77.6,30,9,3.73,"OKBK",2018-02-24 10:00:00,66.2,"2018","February",122,46
"9885",2018,2,24,11,"62.6",93.83,20,8,2.49,"OKBK",2018-02-24 11:00:00,62.6,"2018","February",118,39
"9886",2018,2,24,12,"62.6",88,40,6,2.17,"OKBK",2018-02-24 12:00:00,62.6,"2018","February",151,70
"9887",2018,2,24,NA,"M",NA,50,6,2.17,"OKBK",NA,NA,"2018","February",NA,NA
"9888",2018,2,24,NA,"62.6",88,60,4,2.49,"OKBK",NA,62.6,"2018","February",NA,NA
"9889",2018,2,24,13,"62.6",88,60,4,2.49,"OKBK",2018-02-24 13:00:00,62.6,"2018","February",140,47
"9890",2018,2,24,14,"62.6",88,170,4,2.49,"OKBK",2018-02-24 14:00:00,62.6,"2018","February",154,73
"9891",2018,2,24,15,"60.8",93.79,90,5,2.49,"OKBK",2018-02-24 15:00:00,60.8,"2018","February",130,32
"9892",2018,2,24,16,"60.8",93.79,60,3,2.49,"OKBK",2018-02-24 16:00:00,60.8,"2018","February",117,37
"9893",2018,2,24,17,"60.8",93.79,50,4,4.97,"OKBK",2018-02-24 17:00:00,60.8,"2018","February",105,32
"9894",2018,2,24,18,"60.8",93.79,40,6,4.35,"OKBK",2018-02-24 18:00:00,60.8,"2018","February",92,26
"9895",2018,2,24,19,"60.8",93.79,40,6,4.35,"OKBK",2018-02-24 19:00:00,60.8,"2018","February",84,24
"9896",2018,2,24,20,"60.8",93.79,50,3,3.73,"OKBK",2018-02-24 20:00:00,60.8,"2018","February",74,18
"9897",2018,2,24,21,"60.8",93.79,10,3,3.11,"OKBK",2018-02-24 21:00:00,60.8,"2018","February",67,17
"9898",2018,2,24,22,"59",100,310,4,2.8,"OKBK",2018-02-24 22:00:00,59,"2018","February",61,14
"9899",2018,2,24,23,"59",100,330,4,2.8,"OKBK",2018-02-24 23:00:00,59,"2018","February",60,16
"9900",2018,2,25,0,"60.8",93.79,320,6,2.8,"OKBK",2018-02-25 00:00:00,60.8,"2018","February",61,17
"9901",2018,2,25,1,"59",93.74,340,3,2.49,"OKBK",2018-02-25 01:00:00,59,"2018","February",61,17
"9902",2018,2,25,2,"59",93.74,310,5,2.49,"OKBK",2018-02-25 02:00:00,59,"2018","February",67,23
"9903",2018,2,25,3,"59",93.74,340,7,2.17,"OKBK",2018-02-25 03:00:00,59,"2018","February",74,26
"9904",2018,2,25,4,"59",93.74,340,7,1.12,"OKBK",2018-02-25 04:00:00,59,"2018","February",83,32
"9905",2018,2,25,5,"59",93.74,340,13,1.24,"OKBK",2018-02-25 05:00:00,59,"2018","February",103,45
"9906",2018,2,25,6,"59",93.74,340,13,1.24,"OKBK",2018-02-25 06:00:00,59,"2018","February",105,38
"9907",2018,2,25,7,"62.6",88,330,11,2.49,"OKBK",2018-02-25 07:00:00,62.6,"2018","February",110,41
"9908",2018,2,25,8,"66.2",77.6,330,8,2.49,"OKBK",2018-02-25 08:00:00,66.2,"2018","February",110,39
"9909",2018,2,25,9,"69.8",64.26,330,12,3.73,"OKBK",2018-02-25 09:00:00,69.8,"2018","February",105,35
"9910",2018,2,25,10,"69.8",60.21,330,13,3.73,"OKBK",2018-02-25 10:00:00,69.8,"2018","February",107,39
"9911",2018,2,25,11,"69.8",52.77,350,11,4.97,"OKBK",2018-02-25 11:00:00,69.8,"2018","February",105,36
"9912",2018,2,25,12,"69.8",56.38,340,11,6.21,"OKBK",2018-02-25 12:00:00,69.8,"2018","February",113,44
"9913",2018,2,25,13,"69.8",52.77,340,9,6.21,"OKBK",2018-02-25 13:00:00,69.8,"2018","February",121,47
"9914",2018,2,25,14,"69.8",52.77,340,10,6.21,"OKBK",2018-02-25 14:00:00,69.8,"2018","February",114,38
"9915",2018,2,25,15,"68",56.13,340,8,6.21,"OKBK",2018-02-25 15:00:00,68,"2018","February",109,35
"9916",2018,2,25,16,"66.2",59.74,330,6,6.21,"OKBK",2018-02-25 16:00:00,66.2,"2018","February",106,34
"9917",2018,2,25,17,"64.4",63.6,350,5,6.21,"OKBK",2018-02-25 17:00:00,64.4,"2018","February",105,36
"9918",2018,2,25,18,"62.6",72.38,0,0,6.21,"OKBK",2018-02-25 18:00:00,62.6,"2018","February",103,34
"9919",2018,2,25,19,"60.8",72.2,0,0,6.21,"OKBK",2018-02-25 19:00:00,60.8,"2018","February",102,35
"9920",2018,2,25,20,"59",76.98,0,0,6.21,"OKBK",2018-02-25 20:00:00,59,"2018","February",101,35
"9921",2018,2,25,21,"57.2",87.74,0,0,6.21,"OKBK",2018-02-25 21:00:00,57.2,"2018","February",106,42
"9922",2018,2,25,22,"57.2",87.74,190,4,3.73,"OKBK",2018-02-25 22:00:00,57.2,"2018","February",107,40
"9923",2018,2,25,23,"57.2",93.69,180,5,3.11,"OKBK",2018-02-25 23:00:00,57.2,"2018","February",111,43
"9924",2018,2,26,0,"55.4",87.65,150,5,3.11,"OKBK",2018-02-26 00:00:00,55.4,"2018","February",112,42
"9925",2018,2,26,1,"55.4",87.65,200,4,2.49,"OKBK",2018-02-26 01:00:00,55.4,"2018","February",111,39
"9926",2018,2,26,2,"53.6",93.6,160,5,1.55,"OKBK",2018-02-26 02:00:00,53.6,"2018","February",119,49
"9927",2018,2,26,3,"55.4",93.65,130,5,0.93,"OKBK",2018-02-26 03:00:00,55.4,"2018","February",124,49
"9928",2018,2,26,4,"55.4",93.65,130,3,0.93,"OKBK",2018-02-26 04:00:00,55.4,"2018","February",131,52
"9929",2018,2,26,5,"59",87.83,200,6,2.49,"OKBK",2018-02-26 05:00:00,59,"2018","February",144,59
"9930",2018,2,26,6,"62.6",82.5,180,6,3.11,"OKBK",2018-02-26 06:00:00,62.6,"2018","February",151,61
"9931",2018,2,26,7,"66.2",72.74,150,8,3.73,"OKBK",2018-02-26 07:00:00,66.2,"2018","February",153,64
"9932",2018,2,26,8,"71.6",49.64,140,12,4.35,"OKBK",2018-02-26 08:00:00,71.6,"2018","February",153,60
"9933",2018,2,26,9,"73.4",43.69,140,10,4.35,"OKBK",2018-02-26 09:00:00,73.4,"2018","February",154,66
"9934",2018,2,26,10,"71.6",49.64,130,12,4.35,"OKBK",2018-02-26 10:00:00,71.6,"2018","February",154,59
"9935",2018,2,26,11,"71.6",49.64,130,14,4.35,"OKBK",2018-02-26 11:00:00,71.6,"2018","February",144,42
"9936",2018,2,26,12,"71.6",53.03,120,14,4.35,"OKBK",2018-02-26 12:00:00,71.6,"2018","February",134,43
"9937",2018,2,26,13,"69.8",52.77,130,14,4.35,"OKBK",2018-02-26 13:00:00,69.8,"2018","February",130,43
"9938",2018,2,26,14,"68",64.04,130,17,4.35,"OKBK",2018-02-26 14:00:00,68,"2018","February",131,48
"9939",2018,2,26,15,"66.2",72.74,140,15,3.11,"OKBK",2018-02-26 15:00:00,66.2,"2018","February",131,48
